CountyName,TimeStamp,CovidCases
Kildare,2020-04-12,443
Kildare,2020-04-13,509
Kildare,2020-04-14,567
Kildare,2020-04-15,621
Kildare,2020-04-16,684
Kildare,2020-04-17,763
Kildare,2020-04-18,817
Kildare,2020-04-19,822
Kildare,2020-04-20,851
Kildare,2020-04-21,875
Kildare,2020-04-22,954
Kildare,2020-04-23,1003
Kildare,2020-04-24,1028
Kildare,2020-04-25,1127
Kildare,2020-04-26,1147
Kildare,2020-04-27,1162
Kildare,2020-04-28,1193
Kildare,2020-04-29,1215
Kildare,2020-04-30,1226
Kildare,2020-05-01,1242
Kildare,2020-05-02,1268
Kildare,2020-05-03,1280
Kildare,2020-05-04,1289
Kildare,2020-05-05,1302
Kildare,2020-05-06,1312
Kildare,2020-05-07,1317
Kildare,2020-05-08,1324
Kildare,2020-05-09,1331
Kildare,2020-05-10,1337
Kildare,2020-05-11,1344
Kildare,2020-05-12,1348
Kildare,2020-05-13,1352
Kildare,2020-05-14,1357
Kildare,2020-05-15,1361
Kildare,2020-05-16,1367
Kildare,2020-05-17,1379
Kildare,2020-05-18,1379
Kildare,2020-05-19,1381
Kildare,2020-05-20,1383
Kildare,2020-05-21,1387
Kildare,2020-05-22,1392
Kildare,2020-05-23,1390
Kildare,2020-05-24,1395
Kildare,2020-05-25,1408
Kildare,2020-05-26,1414
Kildare,2020-05-27,1416
Kildare,2020-05-28,1416
Kildare,2020-05-29,1416
Kildare,2020-05-30,1417
Kildare,2020-05-31,1419
Kildare,2020-06-01,1419
Kildare,2020-06-02,1419
Kildare,2020-06-03,1419
Kildare,2020-06-04,1423
Kildare,2020-06-05,1423
Kildare,2020-06-06,1423
Kildare,2020-06-07,1424
Kildare,2020-06-08,1424
Kildare,2020-06-09,1426
Kildare,2020-06-10,1426
Kildare,2020-06-11,1426
Kildare,2020-06-12,1432
Kildare,2020-06-13,1434
Kildare,2020-06-14,1434
Kildare,2020-06-15,1435
Kildare,2020-06-16,1436
Kildare,2020-06-17,1439
Kildare,2020-06-18,1439
Kildare,2020-06-19,1443
Kildare,2020-06-20,1443
Kildare,2020-06-21,1467
Kildare,2020-06-22,1476
Kildare,2020-06-23,1477
Kildare,2020-06-24,1478
Kildare,2020-06-25,1478
Kildare,2020-06-26,1478
Kildare,2020-06-27,1481
Kildare,2020-06-28,1487
Kildare,2020-06-29,1488
Kildare,2020-06-30,1488
Kildare,2020-07-01,1491
Kildare,2020-07-02,1492
Kildare,2020-07-03,1494
Kildare,2020-07-04,1497
Kildare,2020-07-05,1498
Kildare,2020-07-06,1499
Kildare,2020-07-07,1500
Kildare,2020-07-08,1503
Kildare,2020-07-09,1506
Kildare,2020-07-10,1513
Kildare,2020-07-11,1513
Kildare,2020-07-12,1514
Kildare,2020-07-13,1517
Kildare,2020-07-14,1517
Kildare,2020-07-15,1517
Kildare,2020-07-16,1518
Kildare,2020-07-17,1521
Kildare,2020-07-18,1523
Kildare,2020-07-19,1524
Kildare,2020-07-20,1525
Kildare,2020-07-21,1526
Kildare,2020-07-22,1529
Kildare,2020-07-23,1532
Kildare,2020-07-24,1534
Kildare,2020-07-25,1535
Kildare,2020-07-26,1538
Kildare,2020-07-27,1541
Kildare,2020-07-28,1543
Kildare,2020-07-29,1572
Kildare,2020-07-30,1589
Kildare,2020-07-31,1597
Kildare,2020-08-01,1603
Kildare,2020-08-02,1618
Kildare,2020-08-03,1651
Kildare,2020-08-04,1661
Kildare,2020-08-05,1680
Kildare,2020-08-06,1715
Kildare,2020-08-07,1825
Kildare,2020-08-08,1845
Kildare,2020-08-09,1864
Kildare,2020-08-10,1862
Kildare,2020-08-11,1873
Kildare,2020-08-12,1896
Kildare,2020-08-13,1909
Kildare,2020-08-14,1990
Kildare,2020-08-15,2011
Kildare,2020-08-16,2034
Kildare,2020-08-17,2084
Kildare,2020-08-18,2088
Kildare,2020-08-19,2116
Kildare,2020-08-20,2125
Kildare,2020-08-21,2161
Kildare,2020-08-22,2174
Kildare,2020-08-23,2189
Kildare,2020-08-24,2195
Kildare,2020-08-25,2216
Kildare,2020-08-26,2222
Kildare,2020-08-27,2223
Kildare,2020-08-28,2243
Kildare,2020-08-29,2247
Kildare,2020-08-30,2247
Kildare,2020-08-31,2272
Kildare,2020-09-01,2274
Kildare,2020-09-02,2280
Kildare,2020-09-03,2293
Kildare,2020-09-04,2311
Kildare,2020-09-05,2320
Kildare,2020-09-06,2320
Kildare,2020-09-07,2347
Kildare,2020-09-08,2352
Kildare,2020-09-09,2359
Kildare,2020-09-10,2362
Kildare,2020-09-11,2367
Kildare,2020-09-12,2375
Kildare,2020-09-13,2384
Kildare,2020-09-14,2395
Kildare,2020-09-15,2395
Kildare,2020-09-16,2412
Kildare,2020-09-17,2434
Kildare,2020-09-18,2441
Kildare,2020-09-19,2452
Kildare,2020-09-20,2468
Kildare,2020-09-21,2497
Kildare,2020-09-22,2506
Kildare,2020-09-23,2518
Kildare,2020-09-24,2529
Kildare,2020-09-25,2537
Kildare,2020-09-26,2541
Kildare,2020-09-27,2558
Kildare,2020-09-28,2567
Kildare,2020-09-29,2585
Kildare,2020-09-30,2594
Kildare,2020-10-01,2613
Kildare,2020-10-02,2657
Kildare,2020-10-03,2663
Kildare,2020-10-04,2678
Kildare,2020-10-05,2691
Kildare,2020-10-06,2724
Kildare,2020-10-07,2739
Kildare,2020-10-08,2770
Kildare,2020-10-09,2816
Kildare,2020-10-10,2865
Kildare,2020-10-11,2901
Kildare,2020-10-12,2941
Kildare,2020-10-13,3003
Kildare,2020-10-14,3035
Kildare,2020-10-15,3067
Kildare,2020-10-16,3120
Kildare,2020-10-17,3207
Kildare,2020-10-18,3249
Kildare,2020-10-19,3310
Kildare,2020-10-20,3377
Kildare,2020-10-21,3417
Kildare,2020-10-22,3445
Kildare,2020-10-23,3480
Kildare,2020-10-24,3534
Kildare,2020-10-25,3582
Kildare,2020-10-26,3604
Kildare,2020-10-27,3647
Kildare,2020-10-28,3680
Kildare,2020-10-29,3717
Kildare,2020-10-30,3721
Kildare,2020-10-31,3745
Kildare,2020-11-01,3763
Kildare,2020-11-02,3778
Kildare,2020-11-03,3790
Kildare,2020-11-04,3811
Kildare,2020-11-05,3820
Kildare,2020-11-06,3826
Kildare,2020-11-07,3852
Kildare,2020-11-08,3851
Kildare,2020-11-09,3865
Kildare,2020-11-10,3875
Kildare,2020-11-11,3888
Kildare,2020-11-12,3906
Kildare,2020-11-13,3928
Kildare,2020-11-14,3941
Kildare,2020-11-15,3957
Kildare,2020-11-16,3966
Kildare,2020-11-17,3980
Kildare,2020-11-18,4003
Kildare,2020-11-19,4011
Kildare,2020-11-20,4019
Kildare,2020-11-21,4037
Kildare,2020-11-22,4044
Kilkenny,2020-03-21,15
Kilkenny,2020-03-22,16
Kilkenny,2020-03-23,16
Kilkenny,2020-03-24,19
Kilkenny,2020-03-25,20
Kilkenny,2020-03-26,29
Kilkenny,2020-03-27,33
Kilkenny,2020-03-28,36
Kilkenny,2020-03-29,36
Kilkenny,2020-03-30,37
Kilkenny,2020-03-31,37
Kilkenny,2020-04-01,47
Kilkenny,2020-04-02,54
Kilkenny,2020-04-03,73
Kilkenny,2020-04-04,75
Kilkenny,2020-04-05,79
Kilkenny,2020-04-06,88
Kilkenny,2020-04-07,90
Kilkenny,2020-04-08,96
Kilkenny,2020-04-09,115
Kilkenny,2020-04-10,124
Kilkenny,2020-04-11,136
Kilkenny,2020-04-12,144
Kilkenny,2020-04-13,164
Kilkenny,2020-04-14,173
Kilkenny,2020-04-15,179
Kilkenny,2020-04-16,188
Kilkenny,2020-04-17,197
Kilkenny,2020-04-18,206
Kilkenny,2020-04-19,210
Kilkenny,2020-04-20,216
Kilkenny,2020-04-21,222
Kilkenny,2020-04-22,227
Kilkenny,2020-04-23,229
Kilkenny,2020-04-24,230
Kilkenny,2020-04-25,233
Kilkenny,2020-04-26,233
Kilkenny,2020-04-27,236
Kilkenny,2020-04-28,242
Kilkenny,2020-04-29,250
Kilkenny,2020-04-30,254
Kilkenny,2020-05-01,258
Kilkenny,2020-05-02,259
Kilkenny,2020-05-03,258
Kilkenny,2020-05-04,259
Kilkenny,2020-05-05,265
Kilkenny,2020-05-06,265
Kilkenny,2020-05-07,271
Kilkenny,2020-05-08,277
Kilkenny,2020-05-09,280
Kilkenny,2020-05-10,284
Kilkenny,2020-05-11,291
Kilkenny,2020-05-12,292
Kilkenny,2020-05-13,293
Kilkenny,2020-05-14,295
Kilkenny,2020-05-15,298
Kilkenny,2020-05-16,300
Kilkenny,2020-05-17,302
Kilkenny,2020-05-18,307
Kilkenny,2020-05-19,307
Kilkenny,2020-05-20,316
Kilkenny,2020-05-21,319
Kilkenny,2020-05-22,334
Kilkenny,2020-05-23,334
Kilkenny,2020-05-24,334
Kilkenny,2020-05-25,336
Kilkenny,2020-05-26,337
Kilkenny,2020-05-27,337
Kilkenny,2020-05-28,337
Kilkenny,2020-05-29,338
Kilkenny,2020-05-30,338
Kilkenny,2020-05-31,338
Kilkenny,2020-06-01,339
Kilkenny,2020-06-02,339
Kilkenny,2020-06-03,340
Kilkenny,2020-06-04,344
Kilkenny,2020-06-05,344
Kilkenny,2020-06-06,345
Kilkenny,2020-06-07,345
Kilkenny,2020-06-08,345
Kilkenny,2020-06-09,346
Kilkenny,2020-06-10,346
Kilkenny,2020-06-11,346
Kilkenny,2020-06-12,348
Kilkenny,2020-06-13,348
Kilkenny,2020-06-14,348
Kilkenny,2020-06-15,350
Kilkenny,2020-06-16,350
Kilkenny,2020-06-17,351
Kilkenny,2020-06-18,353
Kilkenny,2020-06-19,354
Kilkenny,2020-06-20,354
Kilkenny,2020-06-21,353
Kilkenny,2020-06-22,354
Kilkenny,2020-06-23,354
Kilkenny,2020-06-24,354
Kilkenny,2020-06-25,354
Kilkenny,2020-06-26,354
Kilkenny,2020-06-27,355
Kilkenny,2020-06-28,355
Kilkenny,2020-06-29,355
Kilkenny,2020-06-30,355
Kilkenny,2020-07-01,355
Kilkenny,2020-07-02,356
Kilkenny,2020-07-03,356
Kilkenny,2020-07-04,356
Kilkenny,2020-07-05,356
Kilkenny,2020-07-06,356
Kilkenny,2020-07-07,356
Kilkenny,2020-07-08,356
Kilkenny,2020-07-09,356
Kilkenny,2020-07-10,356
Kilkenny,2020-07-11,356
Kilkenny,2020-07-12,356
Kilkenny,2020-07-13,356
Kilkenny,2020-07-14,356
Kilkenny,2020-07-15,356
Kilkenny,2020-07-16,356
Kilkenny,2020-07-17,356
Kilkenny,2020-07-18,356
Kilkenny,2020-07-19,356
Kilkenny,2020-07-20,356
Kilkenny,2020-07-21,356
Kilkenny,2020-07-22,356
Kilkenny,2020-07-23,356
Kilkenny,2020-07-24,356
Kilkenny,2020-07-25,356
Kilkenny,2020-07-26,356
Kilkenny,2020-07-27,356
Kilkenny,2020-07-28,357
Kilkenny,2020-07-29,357
Kilkenny,2020-07-30,357
Kilkenny,2020-07-31,357
Kilkenny,2020-08-01,357
Kilkenny,2020-08-02,357
Kilkenny,2020-08-03,357
Kilkenny,2020-08-04,357
Kilkenny,2020-08-05,357
Kilkenny,2020-08-06,358
Kilkenny,2020-08-07,359
Kilkenny,2020-08-08,359
Kilkenny,2020-08-09,359
Kilkenny,2020-08-10,359
Kilkenny,2020-08-11,361
Kilkenny,2020-08-12,367
Kilkenny,2020-08-13,367
Kilkenny,2020-08-14,372
Kilkenny,2020-08-15,372
Kilkenny,2020-08-16,372
Kilkenny,2020-08-17,376
Kilkenny,2020-08-18,379
Kilkenny,2020-08-19,387
Kilkenny,2020-08-20,387
Kilkenny,2020-08-21,394
Kilkenny,2020-08-22,394
Kilkenny,2020-08-23,394
Kilkenny,2020-08-24,395
Kilkenny,2020-08-25,397
Kilkenny,2020-08-26,396
Kilkenny,2020-08-27,398
Kilkenny,2020-08-28,400
Kilkenny,2020-08-29,400
Kilkenny,2020-08-30,400
Kilkenny,2020-08-31,404
Kilkenny,2020-09-01,403
Kilkenny,2020-09-02,407
Kilkenny,2020-09-03,413
Kilkenny,2020-09-04,413
Kilkenny,2020-09-05,416
Kilkenny,2020-09-06,416
Kilkenny,2020-09-07,422
Kilkenny,2020-09-08,422
Kilkenny,2020-09-09,425
Kilkenny,2020-09-10,427
Kilkenny,2020-09-11,428
Kilkenny,2020-09-12,428
Kilkenny,2020-09-13,429
Kilkenny,2020-09-14,433
Kilkenny,2020-09-15,433
Kilkenny,2020-09-16,434
Kilkenny,2020-09-17,434
Kilkenny,2020-09-18,437
Kilkenny,2020-09-19,438
Kilkenny,2020-09-20,442
Kilkenny,2020-09-21,443
Kilkenny,2020-09-22,444
Kilkenny,2020-09-23,446
Kilkenny,2020-09-24,446
Kilkenny,2020-09-25,452
Kilkenny,2020-09-26,454
Kilkenny,2020-09-27,455
Kilkenny,2020-09-28,459
Kilkenny,2020-09-29,459
Kilkenny,2020-09-30,463
Kilkenny,2020-10-01,472
Kilkenny,2020-10-02,477
Kilkenny,2020-10-03,483
Kilkenny,2020-10-04,484
Kilkenny,2020-10-05,486
Kilkenny,2020-10-06,495
Kilkenny,2020-10-07,497
Kilkenny,2020-10-08,505
Kilkenny,2020-10-09,513
Kilkenny,2020-10-10,526
Kilkenny,2020-10-11,541
Kilkenny,2020-10-12,556
Kilkenny,2020-10-13,563
Kilkenny,2020-10-14,571
Kilkenny,2020-10-15,594
Kilkenny,2020-10-16,618
Kilkenny,2020-10-17,628
Kilkenny,2020-10-18,637
Kilkenny,2020-10-19,650
Kilkenny,2020-10-20,659
Kilkenny,2020-10-21,673
Kilkenny,2020-10-22,678
Kilkenny,2020-10-23,692
Kilkenny,2020-10-24,700
Kilkenny,2020-10-25,716
Kilkenny,2020-10-26,728
Kilkenny,2020-10-27,733
Kilkenny,2020-10-28,738
Kilkenny,2020-10-29,743
Kilkenny,2020-10-30,750
Kilkenny,2020-10-31,758
Kilkenny,2020-11-01,775
Kilkenny,2020-11-02,783
Kilkenny,2020-11-03,794
Kilkenny,2020-11-04,806
Kilkenny,2020-11-05,811
Kilkenny,2020-11-06,832
Kilkenny,2020-11-07,840
Kilkenny,2020-11-08,848
Kilkenny,2020-11-09,855
Kilkenny,2020-11-10,862
Kilkenny,2020-11-11,862
Kilkenny,2020-11-12,868
Kilkenny,2020-11-13,878
Kilkenny,2020-11-14,883
Kilkenny,2020-11-15,892
Kilkenny,2020-11-16,898
Kilkenny,2020-11-17,909
Kilkenny,2020-11-18,918
Kilkenny,2020-11-19,920
Kilkenny,2020-11-20,929
Kilkenny,2020-11-21,931
Kilkenny,2020-11-22,953
Laois,2020-03-21,6
Laois,2020-03-22,8
Laois,2020-03-23,9
Laois,2020-03-24,9
Laois,2020-03-25,10
Laois,2020-03-26,11
Laois,2020-03-27,14
Laois,2020-03-28,14
Laois,2020-03-29,15
Laois,2020-03-30,16
Laois,2020-03-31,16
Laois,2020-04-01,16
Laois,2020-04-02,21
Laois,2020-04-03,22
Laois,2020-04-04,25
Laois,2020-04-05,31
Laois,2020-04-06,34
Laois,2020-04-07,37
Laois,2020-04-08,49
Laois,2020-04-09,61
Laois,2020-04-10,71
Laois,2020-04-11,88
Laois,2020-04-12,101
Laois,2020-04-13,118
Laois,2020-04-14,133
Laois,2020-04-15,139
Laois,2020-04-16,147
Laois,2020-04-17,168
Laois,2020-04-18,170
Laois,2020-04-19,177
Laois,2020-04-20,185
Laois,2020-04-21,192
Laois,2020-04-22,202
Laois,2020-04-23,204
Laois,2020-04-24,205
Laois,2020-04-25,205
Laois,2020-04-26,212
Laois,2020-04-27,216
Laois,2020-04-28,218
Laois,2020-04-29,224
Laois,2020-04-30,230
Laois,2020-05-01,234
Laois,2020-05-02,237
Laois,2020-05-03,238
Laois,2020-05-04,240
Laois,2020-05-05,243
Laois,2020-05-06,242
Laois,2020-05-07,247
Laois,2020-05-08,247
Laois,2020-05-09,248
Laois,2020-05-10,249
Laois,2020-05-11,249
Laois,2020-05-12,249
Laois,2020-05-13,251
Laois,2020-05-14,251
Laois,2020-05-15,253
Laois,2020-05-16,253
Laois,2020-05-17,254
Laois,2020-05-18,254
Laois,2020-05-19,256
Laois,2020-05-20,256
Laois,2020-05-21,256
Laois,2020-05-22,256
Laois,2020-05-23,256
Laois,2020-05-24,257
Laois,2020-05-25,258
Laois,2020-05-26,258
Laois,2020-05-27,258
Laois,2020-05-28,258
Laois,2020-05-29,259
Laois,2020-05-30,259
Laois,2020-05-31,259
Laois,2020-06-01,260
Laois,2020-06-02,260
Laois,2020-06-03,260
Laois,2020-06-04,261
Laois,2020-06-05,262
Laois,2020-06-06,262
Laois,2020-06-07,262
Laois,2020-06-08,262
Laois,2020-06-09,262
Laois,2020-06-10,262
Laois,2020-06-11,264
Laois,2020-06-12,264
Laois,2020-06-13,264
Laois,2020-06-14,264
Laois,2020-06-15,264
Laois,2020-06-16,264
Laois,2020-06-17,264
Laois,2020-06-18,264
Laois,2020-06-19,264
Laois,2020-06-20,265
Laois,2020-06-21,265
Laois,2020-06-22,265
Laois,2020-06-23,265
Laois,2020-06-24,265
Laois,2020-06-25,265
Laois,2020-06-26,265
Laois,2020-06-27,265
Laois,2020-06-28,265
Laois,2020-06-29,265
Laois,2020-06-30,265
Laois,2020-07-01,265
Laois,2020-07-02,265
Laois,2020-07-03,265
Laois,2020-07-04,265
Laois,2020-07-05,265
Laois,2020-07-06,265
Laois,2020-07-07,265
Laois,2020-07-08,265
Laois,2020-07-09,265
Laois,2020-07-10,265
Laois,2020-07-11,265
Laois,2020-07-12,265
Laois,2020-07-13,265
Laois,2020-07-14,265
Laois,2020-07-15,265
Laois,2020-07-16,265
Laois,2020-07-17,265
Laois,2020-07-18,265
Laois,2020-07-19,266
Laois,2020-07-20,267
Laois,2020-07-21,267
Laois,2020-07-22,267
Laois,2020-07-23,267
Laois,2020-07-24,268
Laois,2020-07-25,268
Laois,2020-07-26,268
Laois,2020-07-27,271
Laois,2020-07-28,273
Laois,2020-07-29,282
Laois,2020-07-30,283
Laois,2020-07-31,286
Laois,2020-08-01,305
Laois,2020-08-02,313
Laois,2020-08-03,314
Laois,2020-08-04,314
Laois,2020-08-05,322
Laois,2020-08-06,326
Laois,2020-08-07,327
Laois,2020-08-08,339
Laois,2020-08-09,341
Laois,2020-08-10,343
Laois,2020-08-11,343
Laois,2020-08-12,345
Laois,2020-08-13,349
Laois,2020-08-14,355
Laois,2020-08-15,358
Laois,2020-08-16,362
Laois,2020-08-17,363
Laois,2020-08-18,364
Laois,2020-08-19,364
Laois,2020-08-20,367
Laois,2020-08-21,370
Laois,2020-08-22,373
Laois,2020-08-23,377
Laois,2020-08-24,377
Laois,2020-08-25,377
Laois,2020-08-26,382
Laois,2020-08-27,382
Laois,2020-08-28,383
Laois,2020-08-29,383
Laois,2020-08-30,384
Laois,2020-08-31,384
Laois,2020-09-01,385
Laois,2020-09-02,387
Laois,2020-09-03,390
Laois,2020-09-04,392
Laois,2020-09-05,396
Laois,2020-09-06,396
Laois,2020-09-07,396
Laois,2020-09-08,396
Laois,2020-09-09,402
Laois,2020-09-10,408
Laois,2020-09-11,413
Laois,2020-09-12,416
Laois,2020-09-13,420
Laois,2020-09-14,420
Laois,2020-09-15,423
Laois,2020-09-16,428
Laois,2020-09-17,429
Laois,2020-09-18,429
Laois,2020-09-19,433
Laois,2020-09-20,433
Laois,2020-09-21,435
Laois,2020-09-22,436
Laois,2020-09-23,436
Laois,2020-09-24,436
Laois,2020-09-25,442
Laois,2020-09-26,442
Laois,2020-09-27,447
Laois,2020-09-28,447
Laois,2020-09-29,453
Laois,2020-09-30,464
Laois,2020-10-01,465
Laois,2020-10-02,493
Laois,2020-10-03,497
Laois,2020-10-04,508
Laois,2020-10-05,509
Laois,2020-10-06,517
Laois,2020-10-07,525
Laois,2020-10-08,540
Laois,2020-10-09,547
Laois,2020-10-10,555
Laois,2020-10-11,561
Laois,2020-10-12,565
Laois,2020-10-13,568
Laois,2020-10-14,600
Laois,2020-10-15,608
Laois,2020-10-16,621
Laois,2020-10-17,644
Laois,2020-10-18,665
Laois,2020-10-19,679
Laois,2020-10-20,698
Laois,2020-10-21,713
Laois,2020-10-22,726
Laois,2020-10-23,733
Laois,2020-10-24,752
Laois,2020-10-25,766
Laois,2020-10-26,778
Laois,2020-10-27,785
Laois,2020-10-28,796
Laois,2020-10-29,807
Laois,2020-10-30,813
Laois,2020-10-31,820
Laois,2020-11-01,838
Laois,2020-11-02,846
Laois,2020-11-03,850
Laois,2020-11-04,857
Laois,2020-11-05,873
Laois,2020-11-06,881
Laois,2020-11-07,899
Laois,2020-11-08,904
Laois,2020-11-09,911
Laois,2020-11-10,916
Laois,2020-11-11,922
Laois,2020-11-12,922
Laois,2020-11-13,928
Laois,2020-11-14,936
Laois,2020-11-15,935
Laois,2020-11-16,936
Laois,2020-11-17,937
Laois,2020-11-18,940
Laois,2020-11-19,945
Laois,2020-11-20,950
Laois,2020-11-21,951
Laois,2020-11-22,953
Leitrim,2020-03-21,3
Leitrim,2020-03-22,3
Leitrim,2020-03-23,3
Leitrim,2020-03-24,3
Leitrim,2020-03-25,3
Leitrim,2020-03-26,3
Leitrim,2020-03-27,3
Leitrim,2020-03-28,6
Leitrim,2020-03-29,6
Leitrim,2020-03-30,10
Leitrim,2020-03-31,12
Leitrim,2020-04-01,12
Leitrim,2020-04-02,13
Leitrim,2020-04-03,13
Leitrim,2020-04-04,14
Leitrim,2020-04-05,18
Leitrim,2020-04-06,20
Leitrim,2020-04-07,23
Leitrim,2020-04-08,25
Leitrim,2020-04-09,31
Leitrim,2020-04-10,32
Leitrim,2020-04-11,32
Leitrim,2020-04-12,36
Leitrim,2020-04-13,40
Leitrim,2020-04-14,43
Leitrim,2020-04-15,46
Leitrim,2020-04-16,46
Leitrim,2020-04-17,47
Leitrim,2020-04-18,49
Leitrim,2020-04-19,54
Leitrim,2020-04-20,55
Leitrim,2020-04-21,56
Leitrim,2020-04-22,62
Leitrim,2020-04-23,62
Leitrim,2020-04-24,64
Leitrim,2020-04-25,66
Leitrim,2020-04-26,67
Leitrim,2020-04-27,67
Leitrim,2020-04-28,68
Leitrim,2020-04-29,68
Leitrim,2020-04-30,68
Leitrim,2020-05-01,67
Leitrim,2020-05-02,70
Leitrim,2020-05-03,70
Leitrim,2020-05-04,70
Leitrim,2020-05-05,70
Leitrim,2020-05-06,66
Leitrim,2020-05-07,66
Leitrim,2020-05-08,66
Leitrim,2020-05-09,74
Leitrim,2020-05-10,74
Leitrim,2020-05-11,75
Leitrim,2020-05-12,77
Leitrim,2020-05-13,77
Leitrim,2020-05-14,79
Leitrim,2020-05-15,79
Leitrim,2020-05-16,79
Leitrim,2020-05-17,80
Leitrim,2020-05-18,82
Leitrim,2020-05-19,82
Leitrim,2020-05-20,82
Leitrim,2020-05-21,82
Leitrim,2020-05-22,82
Leitrim,2020-05-23,82
Leitrim,2020-05-24,82
Leitrim,2020-05-25,82
Leitrim,2020-05-26,83
Leitrim,2020-05-27,83
Leitrim,2020-05-28,83
Leitrim,2020-05-29,83
Leitrim,2020-05-30,83
Leitrim,2020-05-31,83
Leitrim,2020-06-01,83
Leitrim,2020-06-02,83
Leitrim,2020-06-03,83
Leitrim,2020-06-04,84
Leitrim,2020-06-05,84
Leitrim,2020-06-06,84
Leitrim,2020-06-07,84
Leitrim,2020-06-08,84
Leitrim,2020-06-09,84
Leitrim,2020-06-10,84
Leitrim,2020-06-11,84
Leitrim,2020-06-12,84
Leitrim,2020-06-13,84
Leitrim,2020-06-14,84
Leitrim,2020-06-15,84
Leitrim,2020-06-16,84
Leitrim,2020-06-17,84
Leitrim,2020-06-18,78
Leitrim,2020-06-19,78
Leitrim,2020-06-20,78
Leitrim,2020-06-21,78
Leitrim,2020-06-22,78
Leitrim,2020-06-23,78
Leitrim,2020-06-24,78
Leitrim,2020-06-25,78
Leitrim,2020-06-26,78
Leitrim,2020-06-27,78
Leitrim,2020-06-28,79
Leitrim,2020-06-29,80
Leitrim,2020-06-30,80
Leitrim,2020-07-01,80
Leitrim,2020-07-02,82
Leitrim,2020-07-03,82
Leitrim,2020-07-04,82
Leitrim,2020-07-05,82
Leitrim,2020-07-06,82
Leitrim,2020-07-07,82
Leitrim,2020-07-08,82
Leitrim,2020-07-09,82
Leitrim,2020-07-10,82
Leitrim,2020-07-11,82
Leitrim,2020-07-12,82
Leitrim,2020-07-13,82
Leitrim,2020-07-14,82
Leitrim,2020-07-15,82
Leitrim,2020-07-16,83
Leitrim,2020-07-17,83
Leitrim,2020-07-18,83
Leitrim,2020-07-19,83
Leitrim,2020-07-20,83
Leitrim,2020-07-21,83
Leitrim,2020-07-22,83
Leitrim,2020-07-23,83
Leitrim,2020-07-24,83
Leitrim,2020-07-25,83
Leitrim,2020-07-26,83
Leitrim,2020-07-27,84
Leitrim,2020-07-28,84
Leitrim,2020-07-29,84
Leitrim,2020-07-30,84
Leitrim,2020-07-31,84
Leitrim,2020-08-01,84
Leitrim,2020-08-02,85
Leitrim,2020-08-03,85
Leitrim,2020-08-04,85
Leitrim,2020-08-05,85
Leitrim,2020-08-06,85
Leitrim,2020-08-07,85
Leitrim,2020-08-08,85
Leitrim,2020-08-09,85
Leitrim,2020-08-10,85
Leitrim,2020-08-11,85
Leitrim,2020-08-12,85
Leitrim,2020-08-13,85
Leitrim,2020-08-14,85
Leitrim,2020-08-15,85
Leitrim,2020-08-16,85
Leitrim,2020-08-17,85
Leitrim,2020-08-18,85
Leitrim,2020-08-19,85
Leitrim,2020-08-20,85
Leitrim,2020-08-21,85
Leitrim,2020-08-22,85
Leitrim,2020-08-23,85
Leitrim,2020-08-24,85
Leitrim,2020-08-25,85
Leitrim,2020-08-26,85
Leitrim,2020-08-27,85
Leitrim,2020-08-28,85
Leitrim,2020-08-29,85
Leitrim,2020-08-30,85
Leitrim,2020-08-31,85
Leitrim,2020-09-01,86
Leitrim,2020-09-02,86
Leitrim,2020-09-03,87
Leitrim,2020-09-04,89
Leitrim,2020-09-05,90
Leitrim,2020-09-06,101
Leitrim,2020-09-07,101
Leitrim,2020-09-08,101
Leitrim,2020-09-09,102
Leitrim,2020-09-10,103
Leitrim,2020-09-11,106
Leitrim,2020-09-12,106
Leitrim,2020-09-13,106
Leitrim,2020-09-14,110
Leitrim,2020-09-15,112
Leitrim,2020-09-16,112
Leitrim,2020-09-17,111
Leitrim,2020-09-18,111
Leitrim,2020-09-19,113
Leitrim,2020-09-20,112
Leitrim,2020-09-21,113
Leitrim,2020-09-22,113
Leitrim,2020-09-23,114
Leitrim,2020-09-24,114
Leitrim,2020-09-25,115
Leitrim,2020-09-26,116
Leitrim,2020-09-27,116
Leitrim,2020-09-28,116
Leitrim,2020-09-29,116
Leitrim,2020-09-30,118
Leitrim,2020-10-01,118
Leitrim,2020-10-02,119
Leitrim,2020-10-03,122
Leitrim,2020-10-04,122
Leitrim,2020-10-05,122
Leitrim,2020-10-06,124
Leitrim,2020-10-07,125
Leitrim,2020-10-08,131
Leitrim,2020-10-09,141
Leitrim,2020-10-10,147
Leitrim,2020-10-11,156
Leitrim,2020-10-12,160
Leitrim,2020-10-13,163
Leitrim,2020-10-14,170
Leitrim,2020-10-15,188
Leitrim,2020-10-16,189
Leitrim,2020-10-17,194
Leitrim,2020-10-18,199
Leitrim,2020-10-19,203
Leitrim,2020-10-20,208
Leitrim,2020-10-21,212
Leitrim,2020-10-22,220
Leitrim,2020-10-23,224
Leitrim,2020-10-24,226
Leitrim,2020-10-25,227
Leitrim,2020-10-26,227
Leitrim,2020-10-27,227
Leitrim,2020-10-28,227
Leitrim,2020-10-29,228
Leitrim,2020-10-30,228
Leitrim,2020-10-31,229
Leitrim,2020-11-01,230
Leitrim,2020-11-02,230
Leitrim,2020-11-03,230
Leitrim,2020-11-04,230
Leitrim,2020-11-05,230
